timestamp,temperature,sp_active_columns,sp_sparsity,tm_active_cells,tm_predictive_cells,anomaly_score,sp_entropy,sp_mean_overlap,sp_dead_column_ratio,sp_max_duty_cycle,sp_mean_duty_cycle
2026-05-16T16:50,14,40,0.01953125,40,78,0.0,6.102558159132702,0.9335898121336007,0.962890625,1.0,0.01953125
2026-05-16T17:20,14,40,0.01953125,40,78,0.0,6.102532841669304,0.9335948305509254,0.962890625,1.0,0.01953125
2026-05-16T17:50,14,40,0.01953125,40,78,0.0,6.10250947566638,0.933599846112008,0.962890625,1.0,0.01953125
2026-05-16T18:20,13,40,0.01953125,40,78,0.0,6.10248650391814,0.9335916418612684,0.962890625,1.0,0.01953125
2026-05-16T18:50,13,40,0.01953125,40,78,0.0,6.102464777686234,0.9335708436458012,0.962890625,1.0,0.01953125
2026-05-16T19:20,12,40,0.01953125,40,78,0.0,6.102436783646644,0.9335626523069092,0.962890625,1.0,0.01953125
2026-05-16T19:50,12,40,0.01953125,40,76,0.0,6.102422279658188,0.9335418741556788,0.962890625,1.0,0.01953125
2026-05-16T20:20,12,40,0.01953125,40,75,0.0,6.102415993408113,0.933546897639066,0.962890625,1.0,0.01953125
2026-05-16T20:50,12,40,0.01953125,40,73,0.0,6.102417946125287,0.9335387200842714,0.962890625,1.0,0.01953125
2026-05-16T21:20,12,40,0.01953125,40,72,0.0,6.1024244010500555,0.9335437416100058,0.962890625,1.0,0.01953125
2026-05-16T21:50,12,40,0.01953125,40,72,0.0,6.102429893380105,0.9335487602842207,0.962890625,1.0,0.01953125
2026-05-16T22:20,12,40,0.01953125,40,70,0.0,6.102437625728188,0.9335537761093445,0.962890625,1.0,0.01953125
2026-05-16T22:50,12,40,0.01953125,40,70,0.0,6.1024452507812645,0.9335726314509707,0.962890625,1.0,0.01953125
2026-05-16T23:20,12,40,0.01953125,40,68,0.0,6.102458065628991,0.933577637658274,0.962890625,1.0,0.01953125
2026-05-16T23:50,12,40,0.01953125,40,67,0.0,6.102474754651921,0.9335826410259815,0.962890625,1.0,0.01953125
2026-05-17T00:20,11,40,0.01953125,40,67,0.0,6.102491420850171,0.9335876415565088,0.962890625,1.0,0.01953125
2026-05-17T00:50,12,40,0.01953125,40,67,0.0,6.102507968499482,0.9336064659211468,0.962890625,1.0,0.01953125
2026-05-17T01:20,12,40,0.01953125,40,67,0.0,6.10252439781002,0.9336252796174005,0.962890625,1.0,0.01953125
2026-05-17T01:50,12,40,0.01953125,41,67,0.0,6.102545148465033,0.9336302638192638,0.962890625,1.0,0.01953125
2026-05-17T02:20,12,40,0.01953125,41,67,0.0,6.102565775659984,0.9336490601195133,0.962890625,1.0,0.01953125
2026-05-17T02:50,11,40,0.01953125,41,67,0.0,6.102586279612681,0.9336678457763311,0.962890625,1.0,0.01953125
2026-05-17T03:20,11,40,0.01953125,43,68,0.0,6.102613490088878,0.9336596640777706,0.962890625,1.0,0.01953125
2026-05-17T03:50,11,40,0.01953125,44,75,0.0,6.102640205431179,0.9336514870094863,0.962890625,1.0,0.01953125
2026-05-17T04:20,11,40,0.01953125,44,76,0.0,6.102669130706528,0.9336433145675492,0.962890625,1.0,0.01953125
2026-05-17T04:50,11,40,0.01953125,44,78,0.0,6.102689081676504,0.9336226193757258,0.962890625,1.0,0.01953125
2026-05-17T05:20,11,40,0.01953125,44,78,0.0,6.1027089032298045,0.9336275944655813,0.962890625,1.0,0.01953125
2026-05-17T05:50,11,40,0.01953125,44,78,0.0,6.102725379896432,0.9336069154157831,0.962890625,1.0,0.01953125
2026-05-17T06:20,11,40,0.01953125,44,78,0.0,6.102742476290237,0.9335987648052563,0.962890625,1.0,0.01953125
2026-05-17T06:50,11,40,0.01953125,44,77,0.0,6.102752641301084,0.933566161148018,0.962890625,1.0,0.01953125
2026-05-17T07:20,11,40,0.01953125,44,74,0.0,6.102762229264144,0.9335455169670328,0.962890625,1.0,0.01953125
2026-05-17T07:50,11,40,0.01953125,44,71,0.0,6.1027637265535954,0.9335248844428408,0.962890625,1.0,0.01953125
2026-05-17T08:20,12,40,0.01953125,44,71,0.0,6.102765124621785,0.9335436468237488,0.962890625,1.0,0.01953125
2026-04-27T07:20,9,40,0.01953125,44,74,0.0,6.102774434260991,0.9335230264708864,0.962890625,1.0,0.01953125
2026-04-27T07:50,10,40,0.01953125,44,72,0.0,6.102779954207644,0.9335149133194875,0.962890625,1.0,0.01953125
2026-04-27T08:20,11,40,0.01953125,44,71,0.0,6.10278107406224,0.9335199061561699,0.962890625,1.0,0.01953125
2026-04-27T08:50,12,40,0.01953125,44,71,0.0,6.102782095383643,0.9335386487820069,0.962890625,1.0,0.01953125
2026-04-27T09:50,14,40,0.01953125,43,71,0.0,6.1027783396448525,0.9335180530851346,0.962890625,1.0,0.01953125
2026-04-27T10:50,16,40,0.01953125,42,71,0.0,6.102773710400999,0.9335230408166392,0.962890625,1.0,0.01953125
2026-04-27T11:50,18,40,0.01953125,41,71,0.0,6.10276978909339,0.9335280257381542,0.962890625,1.0,0.01953125
2026-04-27T12:50,18,40,0.01953125,41,71,0.0,6.102764753352784,0.9335330078520536,0.962890625,1.0,0.01953125
2026-04-27T13:20,19,40,0.01953125,41,59,0.0,6.102766294785182,0.9335379871607088,0.962890625,1.0,0.01953125
2026-04-27T13:50,19,40,0.01953125,41,71,0.0,6.102758157736798,0.9335298880663102,0.962890625,1.0,0.01953125
2026-04-27T14:50,20,40,0.01953125,41,73,0.0,6.1027435405242,0.9335093296049181,0.962890625,1.0,0.01953125
2026-04-27T15:50,21,40,0.01953125,41,73,0.0,6.102728843018959,0.9335280330283766,0.962890625,1.0,0.01953125
2026-04-27T16:50,20,40,0.01953125,40,78,0.0,6.1027059437904185,0.9334955959600846,0.962890625,1.0,0.01953125
